"","sample","phenSumTIC","sapSumTIC","species_code","logPhen","logSap","phenTICpct","sapTICpct","percent_extracted","percent_tyrosine","tyr.final.pct","phensap.final.pct","phen.final.pct","sap.final.pct"
"24","IngM_1609",2108171.018631,11635591.295135,"IngM",14.5613313137355,16.2695791738084,0.153391114492676,0.846608885507324,32.12,0,0,1,0.153391114492676,0.846608885507324
"25","IngM_1616",3628787.557171,12227546.302933,"IngM",15.1044091441595,16.3192018581751,0.22885413420194,0.77114586579806,32.12,0,0,1,0.22885413420194,0.77114586579806
"26","IngMu_1561",4456865.173901,38877.173675,"IngMu",15.3099562010563,10.5681625623878,0.991352446232609,0.00864755376739098,36.94,0,0,1,0.991352446232609,0.00864755376739098
"27","IngMu_1586",6221100.982491,30344.480988,"IngMu",15.6434574558829,10.3203699344163,0.995146005645371,0.0048539943546293,36.94,0,0,1,0.995146005645371,0.0048539943546293
"28","IngMu_1605",5111955.173985,16284.688416,"IngMu",15.4470925062188,9.69798058433724,0.996824507267026,0.00317549273297362,36.94,0,0,1,0.996824507267026,0.00317549273297362
"29","IngMu_1607",6102477.533264,54261.795441,"IngMu",15.6242053996798,10.9015756752526,0.991186601779937,0.00881339822006292,36.94,0,0,1,0.991186601779937,0.00881339822006292
"30","IngMu_1608",5090968.472856,68643.935852,"IngMu",15.442978640144,11.1366880730191,0.986695912325479,0.0133040876745214,36.94,0,0,1,0.986695912325479,0.0133040876745214
"31","IngO_1584",7571241.917693,11579.889893,"IngO",15.839867669777,9.35702524270527,0.998472878542205,0.00152712145779494,32.56,0,0,1,0.998472878542205,0.00152712145779494
"32","IngO_1587",7983488.617235,46937.809906,"IngO",15.8928860439746,10.7565788110093,0.994155004054659,0.0058449959453412,32.56,0,0,1,0.994155004054659,0.0058449959453412
"33","IngO_1589",6973286.490591,27959.277984,"IngO",15.7575971910599,10.2385043728384,0.996006528136822,0.00399347186317824,32.56,0,0,1,0.996006528136822,0.00399347186317824
"34","IngO_2444",1113612.090281,1242.431519,"IngO",13.9231194254367,7.12482564095891,0.998885566237832,0.00111443376216838,32.56,0,0,1,0.998885566237832,0.00111443376216838
"35","IngP_1569",3707237.455567,11802287.849488,"IngP",15.1257975360746,16.2838039561924,0.23902971771539,0.76097028228461,36.75,0,0,1,0.23902971771539,0.76097028228461
"36","IngP_1570",3076278.50929,12689452.538943,"IngP",14.939231148191,16.3562816976207,0.195124380840861,0.804875619159139,36.75,0,0,1,0.195124380840861,0.804875619159139
"37","IngP_1603",4872537.026367,15854605.24551,"IngP",15.3991253093841,16.5789705678528,0.235080020316074,0.764919979683926,36.75,0,0,1,0.235080020316074,0.764919979683926
"38","IngP_1604",4980400.900784,9943674.223589,"IngP",15.4210209479262,16.1124471505327,0.333715882510558,0.666284117489442,36.75,0,0,1,0.333715882510558,0.666284117489442
"39","IngP_1610",4519267.161919,17855589.902636,"IngP",15.3238604063447,16.6978271769772,0.20197971092643,0.79802028907357,36.75,0,0,1,0.20197971092643,0.79802028907357
"40","IngPu_1582",4224358.838366,171654.377074,"IngPu",15.2563780530247,12.0532382985549,0.960952260909703,0.0390477390902973,29.9,0,0,1,0.960952260909703,0.0390477390902973
"41","IngPu_1583",6435132.957887,53274.510591,"IngPu",15.6772830604752,10.8832132704582,0.991789277900653,0.00821072209934693,29.9,0,0,1,0.991789277900653,0.00821072209934693
"42","IngPu_1585",5138646.079943,61183.69339,"IngPu",15.4523001941618,11.0216359851211,0.988233519931022,0.0117664800689778,29.9,0,0,1,0.988233519931022,0.0117664800689778
"43","IngQ_1565",17717432.230775,6677.474579,"IngQ",16.6900595846712,8.80649513801318,0.999623254725343,0.000376745274657316,36.78,0,0,1,0.999623254725343,0.000376745274657316
"44","IngQ_1566",18973548.032637,7014.448303,"IngQ",16.758556358299,8.85572734411242,0.999630440440843,0.000369559559156574,36.78,0,0,1,0.999630440440843,0.000369559559156574
"45","IngQ_1567",21116186.460936,23283.669311,"IngQ",16.8655504352019,10.0555075058771,0.998898568924976,0.0011014310750242,36.78,0,0,1,0.998898568924976,0.0011014310750242
"46","IngQ_1571",25031908.239275,6210.667603,"IngQ",17.0356618985873,8.73402367365819,0.999751951509373,0.000248048490627382,36.78,0,0,1,0.999751951509373,0.000248048490627382
"47","IngQ_1615",19163193.506577,47891.416504,"IngQ",16.7685019923267,10.7766915711828,0.997507094643756,0.00249290535624364,36.78,0,0,1,0.997507094643756,0.00249290535624364
"48","IngR_1617",14027498.071755,39297.75061,"IngR",16.4565301091455,10.5789225598325,0.997206346697126,0.0027936533028737,40.7,0,0,1,0.997206346697126,0.0027936533028737
"49","IngR_1618",7757173.682417,24545.172058,"IngR",15.8641286096332,10.1082704563678,0.996845790433063,0.00315420956693712,40.7,0,0,1,0.996845790433063,0.00315420956693712
"50","IngR_1709",11054051.282806,21457.154755,"IngR",16.2183075506631,9.97381342375071,0.998062648331138,0.00193735166886164,40.7,0,0,1,0.998062648331138,0.00193735166886164
"51","IngR_1710",9749634.176652,23440.689973,"IngR",16.0927403219267,10.0622286789659,0.997601503079338,0.00239849692066208,40.7,0,0,1,0.997601503079338,0.00239849692066208
"52","IngR_1711",11270557.412475,25873.825805,"IngR",16.2377043446398,10.1609871500211,0.997709557535541,0.00229044246445921,40.7,0,0,1,0.997709557535541,0.00229044246445921
"53","IngS_1596",2646808.233505,15722501.994313,"IngS",14.7888650318546,16.5706034922443,0.144088602167366,0.855911397832634,37.58333333,0,0,1,0.144088602167366,0.855911397832634
"54","IngS_1597",3276328.148761,20064080.382686,"IngS",15.0022338864481,16.8144417287209,0.140371499682481,0.859628500317519,37.58333333,0,0,1,0.140371499682481,0.859628500317519
"55","IngS_1676",3481620.406745,13951178.838294,"IngS",15.0630083774989,16.4510745671985,0.199716658111335,0.800283341888664,37.58333333,0,0,1,0.199716658111335,0.800283341888664
"56","IngS_1938",1631854.18504,9605590.666473,"IngS",14.3052274631125,16.0778558480226,0.145215768050714,0.854784231949286,37.58333333,0,0,1,0.145215768050714,0.854784231949286
"57","IngS_2162",2361155.05243,22234305.754121,"IngS",14.6746614862662,16.9171469583282,0.0959996265571535,0.904000373442847,37.58333333,0,0,1,0.0959996265571535,0.904000373442847
"58","IngU_1402_2",20667951.926068,5111068.731918,"IngU",16.8440948423786,15.4469190855015,0.80173534131776,0.19826465868224,36.49375,0.116933333333333,0.242665306228329,0.757334693771671,0.607181989202812,0.150152704568859
"59","IngU_1405_2",19078450.71907,6847856.042574,"IngU",16.7640700214774,15.7394461747624,0.735872289658129,0.264127710341871,36.49375,0.116933333333333,0.242665306228329,0.757334693771671,0.557301615143298,0.200033078628374
"60","IngU_1406_2",19557200.367186,9043482.320802,"IngU",16.7888540818148,16.0175548706712,0.683801872162997,0.316198127837003,36.49375,0.116933333333333,0.242665306228329,0.757334693771671,0.517866881455058,0.239467812316613
"61","IngU_1933",39927662.147327,15992987.112488,"IngU",17.5025799285482,16.5876608786506,0.714005696926329,0.285994303073671,36.49375,0.116933333333333,0.242665306228329,0.757334693771671,0.54074128583293,0.216593407938741
"62","IngU_1934",33861364.314801,11197710.141205,"IngU",17.337785226675,16.2312198636841,0.751488234581072,0.248511765418929,36.49375,0.116933333333333,0.242665306228329,0.757334693771671,0.56912811200947,0.188206581762202
"63","IngV_1581",5668507.409133,8642.524475,"IngV",15.5504363975101,9.06445000372697,0.998477664924113,0.00152233507588682,31.17142857,0,0,1,0.998477664924113,0.00152233507588682
"64","IngV_1622",7444643.516845,71964.601915,"IngV",15.8230053407302,11.1839296370341,0.990425920737388,0.00957407926261185,31.17142857,0,0,1,0.990425920737388,0.00957407926261185
"65","IngV_1705",8549036.230758,26138.563598,"IngV",15.9613291130106,10.1711670353241,0.996951833143366,0.00304816685663409,31.17142857,0,0,1,0.996951833143366,0.00304816685663409
"66","IngV_1706",11913931.280605,20726.202515,"IngV",16.2932189692009,9.93915400075693,0.998263360088522,0.00173663991147752,31.17142857,0,0,1,0.998263360088522,0.00173663991147752
"67","IngV_1929",10659528.265752,19572.780045,"IngV",16.1819647229791,9.88189510676503,0.998167188421473,0.00183281157852732,31.17142857,0,0,1,0.998167188421473,0.00183281157852732
"68","LA1_1059_NEG_MS",1627723.873701,14026.614884,"LA1",14.3026932004103,9.54871186700663,0.991456305339011,0.00854369466098915,38.88,0,0,1,0.991456305339011,0.00854369466098915
"69","LA1_1060_NEG_MS",2961641.562244,11761.455506,"LA1",14.9012542544158,9.37258298131106,0.996044446233562,0.00395555376643829,38.88,0,0,1,0.996044446233562,0.00395555376643829
"70","LA1_689_3",7729081.702449,441212.108535,"LA1",15.8605006169283,12.9972810105338,0.945998011975794,0.0540019880242057,38.88,0,0,1,0.945998011975794,0.0540019880242057
"71","LA1_690_2",3476681.648255,77181.476747,"LA1",15.0615888474812,11.2539147687127,0.978282372158901,0.0217176278410994,38.88,0,0,1,0.978282372158901,0.0217176278410994
"72","LA1_708_2",2870439.796673,515100.597778,"LA1",14.8699758152548,13.1521174960616,0.847852768609034,0.152147231390966,38.88,0,0,1,0.847852768609034,0.152147231390966
"73","LA10_1399_2",15569601.379405,2380453.242051,"LA10",16.5608309416459,14.6828014653532,0.86738462404423,0.13261537595577,46.23333333,0.103566666666667,0.183012310784179,0.816987689215821,0.708642559659229,0.108345129556592
"74","LA10_1400_2",5827353.136826,761880.294799,"LA10",15.5780734478286,13.5435447288887,0.884374972793898,0.115625027206102,46.23333333,0.103566666666667,0.183012310784179,0.816987689215821,0.722523465423191,0.09446422379263
"75","LA10_641_2",5433477.986947,96506.468934,"LA10",15.508090000119,11.4773653206658,0.982548509909215,0.0174514900907846,46.23333333,0.103566666666667,0.183012310784179,0.816987689215821,0.802730036653178,0.0142576525626429
"76","LA10_642_2",1919219.292369,218785.839324,"LA10",14.4674290427544,12.2958486277098,0.897668234710572,0.102331765289428,46.23333333,0.103566666666667,0.183012310784179,0.816987689215821,0.733383896758635,0.0836037924571852
"77","LA10_643_2",5959521.208085,823405.663712,"LA10",15.6005007016006,13.6212042667398,0.878606141673785,0.121393858326215,46.23333333,0.103566666666667,0.183012310784179,0.816987689215821,0.717810401416894,0.0991772877989269
"78","LA12_1055_NEG_MS",10181669.852536,13656.054748,"LA12",16.1360995883004,9.5219382735465,0.998660557311047,0.00133944268895254,49.44,0,0,1,0.998660557311047,0.00133944268895254
"79","LA12_1056_NEG_MS",10596293.82257,0,"LA12",16.176014858564,-Inf,1,0,49.44,0,0,1,1,0
"80","LA12_631_2",9709305.030026,5684.232911,"LA12",16.0885952651032,8.64545146497846,0.99941490075211,0.000585099247889602,49.44,0,0,1,0.99941490075211,0.000585099247889602
"81","LA12_632_2",17718789.142673,2056.629257,"LA12",16.6901361680002,7.62882363860074,0.999883942940226,0.000116057059774072,49.44,0,0,1,0.999883942940226,0.000116057059774072
"82","LA12_634_2",4430563.339142,16830.401978,"LA12",15.3040372985285,9.73094217151043,0.996215670804591,0.00378432919540907,49.44,0,0,1,0.996215670804591,0.00378432919540907
"83","LA13_1394",18796749.122006,42184204.378607,"LA13",16.7491944938057,17.5575564051126,0.308239672274345,0.691760327725655,37.18571429,0,0,1,0.308239672274345,0.691760327725655
"84","LA13_1396",4754508.186891,27944873.787622,"LA13",15.3746038178849,17.1457443342192,0.145400551930823,0.854599448069177,37.18571429,0,0,1,0.145400551930823,0.854599448069177
"85","LA13_1397",5292562.999251,21318245.661696,"LA13",15.481813185416,16.8750738678395,0.198887717644528,0.801112282355471,37.18571429,0,0,1,0.198887717644528,0.801112282355471
"86","LA13_2168",1801464.818586,11115673.097347,"LA13",14.4041106800237,16.223866661113,0.139463155871699,0.860536844128301,37.18571429,0,0,1,0.139463155871699,0.860536844128301
"87","LA13_693",4335991.630112,8561380.809763,"LA13",15.282460891775,15.9627720446607,0.336191860033936,0.663808139966064,37.18571429,0,0,1,0.336191860033936,0.663808139966064
"88","LA17_1380",55024696.769247,1075010.634933,"LA17",17.8232926745801,13.8878411124559,0.980837500146161,0.0191624998538388,52,0,0,1,0.980837500146161,0.0191624998538388
"89","LA17_1382",70368033.993943,1989644.441178,"LA17",18.0692496554246,14.5034665079619,0.972502649556923,0.027497350443077,52,0,0,1,0.972502649556923,0.027497350443077
"90","LA17_1393",82077426.417388,2952959.572204,"LA17",18.2231735843312,14.8983184702172,0.965271713895719,0.034728286104281,52,0,0,1,0.965271713895719,0.034728286104281
"91","LA17_705",32421864.883359,581075.314438,"LA17",17.294343595238,13.272635656414,0.98239322584729,0.0176067741527098,52,0,0,1,0.98239322584729,0.0176067741527098
"92","LA17_712",18437695.207378,475705.060486,"LA17",16.7299077795271,13.0725533203415,0.974848252892195,0.0251517471078046,52,0,0,1,0.974848252892195,0.0251517471078046
"93","LA18_1527",9242455.234941,15738633.772313,"LA18",16.0393181263883,16.5716289974602,0.369978075505723,0.630021924494277,40.86,0,0,1,0.369978075505723,0.630021924494277
"94","LA18_1538",14136826.782244,19950404.962117,"LA18",16.4642937789796,16.8087599999471,0.414724988179266,0.585275011820735,40.86,0,0,1,0.414724988179266,0.585275011820735
"95","LA18_1635",18051230.271297,25664485.213074,"LA18",16.7087243994951,17.0606186958394,0.412923134650526,0.587076865349474,40.86,0,0,1,0.412923134650526,0.587076865349474
"96","LA18_671",11241551.021866,16669992.431216,"LA18",16.2351273841791,16.6291208006906,0.40275633774114,0.59724366225886,40.86,0,0,1,0.40275633774114,0.59724366225886
"97","LA18_672",9290276.846882,17657620.514113,"LA18",16.0444789108715,16.6866780053368,0.34474960040218,0.655250399597819,40.86,0,0,1,0.34474960040218,0.655250399597819
"98","LA19_1880",21344979.786749,41707763.353912,"LA19",16.8763271311955,17.5461978409979,0.338525791639733,0.661474208360267,35.31,0,0,1,0.338525791639733,0.661474208360267
"99","LA19_1890",20593599.669284,42931503.196517,"LA19",16.8404908898181,17.5751164546475,0.324180500939742,0.675819499060258,35.31,0,0,1,0.324180500939742,0.675819499060258
"100","LA19_1896",20724647.712401,42898114.38072,"LA19",16.8468342606458,17.5743384291029,0.325742659239904,0.674257340760096,35.31,0,0,1,0.325742659239904,0.674257340760096
"101","LA19_680",14512930.952878,23864908.664153,"LA19",16.4905505998361,16.9879196812266,0.378159143341606,0.621840856658394,35.31,0,0,1,0.378159143341606,0.621840856658394
"102","LA19_682",12046498.912402,16816629.944138,"LA19",16.3042846289954,16.637878832395,0.417366355958059,0.582633644041941,35.31,0,0,1,0.417366355958059,0.582633644041941
"103","LA2_1441",18859785.988889,184260.52417,"LA2",16.7525424877504,12.1241059273891,0.990324507764479,0.00967549223552084,35.48333333,0.114566666666667,0.24407044455646,0.75592955544354,0.748615564899245,0.00731399054429469
"104","LA2_1442",49260678.609935,97420.999221,"LA2",17.7126367266465,11.4867970641443,0.998026240880576,0.0019737591194238,35.48333333,0.114566666666667,0.24407044455646,0.75592955544354,0.754437532589841,0.00149202285369867
"105","LA2_2139",8471822.136524,59244.067139,"LA2",15.9522561717706,10.9894209213087,0.993055490870114,0.00694450912988605,35.48333333,0.114566666666667,0.24407044455646,0.75592955544354,0.750679995744212,0.00524955969932837
"106","LA2_628_2",11940189.988497,1072.653564,"LA2",16.2954205777366,6.97789082376922,0.999910172517249,8.98274827505901e-05,35.48333333,0.114566666666667,0.24407044455646,0.75592955544354,0.755861652194438,6.79032491022658e-05
"107","LA2_633_2",17807460.096174,29737.478089,"LA2",16.6951280339883,10.3001634177972,0.998332839115271,0.00166716088472932,35.48333333,0.114566666666667,0.24407044455646,0.75592955544354,0.754669299257094,0.00126025618644629
"108","LA20a_1510",8368727.503305,19999.563782,"LA20a",15.9400124002394,9.90346574139827,0.997615900049905,0.00238409995009468,31.08571429,0,0,1,0.997615900049905,0.00238409995009468
"109","LA20a_1729_2",11459997.986588,20515.974,"LA20a",16.2543730935604,9.92895908120479,0.998212974256168,0.00178702574383257,31.08571429,0,0,1,0.998212974256168,0.00178702574383257
"110","LA20a_1731",9793412.785326,15577.355683,"LA20a",16.0972205528741,9.65357357992353,0.998411930743219,0.00158806925678056,31.08571429,0,0,1,0.998411930743219,0.00158806925678056
"111","LA20a_1733",2116042.462064,3955.690781,"LA20a",14.565058138897,8.28291052512743,0.998134106496418,0.00186589350358232,31.08571429,0,0,1,0.998134106496418,0.00186589350358232
"112","LA20a_1738",4306938.108684,16165.61975,"LA20a",15.2757377939966,9.69064202842863,0.996260644951988,0.00373935504801219,31.08571429,0,0,1,0.996260644951988,0.00373935504801219
"113","LA20b_1728_2",4506062.3712,113628.03708,"LA20b",15.3209342416894,11.6406855600995,0.97540353854095,0.0245964614590496,24.35714286,0,0,1,0.97540353854095,0.0245964614590496
"114","LA20b_1730",1324996.14859,14853.706817,"LA20b",14.0969201106737,9.60600473038803,0.988913901989049,0.0110860980109506,24.35714286,0,0,1,0.988913901989049,0.0110860980109506
"115","LA20b_1745",1593449.818909,1406440.919328,"LA20b",14.2814119212291,14.1565729005751,0.531169285133848,0.468830714866152,24.35714286,0,0,1,0.531169285133848,0.468830714866152
"116","LA20b_1748",2486334.407001,4494.380279,"LA20b",14.7263200580968,8.4105830684354,0.998195628578748,0.00180437142125208,24.35714286,0,0,1,0.998195628578748,0.00180437142125208
"117","LA20b_701_2",3576969.166197,7224.533294,"LA20b",15.0900263981864,8.88523791490806,0.997984335139302,0.00201566486069823,24.35714286,0,0,1,0.997984335139302,0.00201566486069823
"118","LA22_1412",10628647.441406,5136989.635116,"LA22",16.1790635024676,15.4519777917553,0.674165426352105,0.325834573647896,30.34,0,0,1,0.674165426352105,0.325834573647896
"119","LA22_1531",8948482.143506,3395806.779651,"LA22",16.0069944829642,15.0380519283433,0.724908676328799,0.275091323671201,30.34,0,0,1,0.724908676328799,0.275091323671201
"120","LA22_656",6199493.5219,3967046.663988,"LA22",15.6399781566624,15.1935324624694,0.609793834337606,0.390206165662394,30.34,0,0,1,0.609793834337606,0.390206165662394
"121","LA22_657",9115725.314741,4232090.123948,"LA22",16.0255115366801,15.2582065481224,0.682937620512704,0.317062379487296,30.34,0,0,1,0.682937620512704,0.317062379487296
"122","LA22_658",3916838.806156,2610422.306211,"LA22",15.1807954594285,14.7750225693561,0.60007386539737,0.39992613460263,30.34,0,0,1,0.60007386539737,0.39992613460263
"123","LA23_1469_2",8946053.432568,28889264.421573,"LA23",16.0067230357458,17.1789806107674,0.23644715942538,0.76355284057462,34.1125,0,0,1,0.23644715942538,0.76355284057462
"124","LA23_1470_2",12993920.511137,27492436.549293,"LA23",16.3799921530526,17.1294214902367,0.320945658107551,0.679054341892449,34.1125,0,0,1,0.320945658107551,0.679054341892449
"125","LA23_1475_2",16656385.759142,32797150.555715,"LA23",16.6283042299398,17.3058521962793,0.336808790641288,0.663191209358712,34.1125,0,0,1,0.336808790641288,0.663191209358712
"126","LA23_1476_2",7724131.289967,26690578.18812,"LA23",15.8598599200514,17.0998211842454,0.224442728330606,0.775557271669394,34.1125,0,0,1,0.224442728330606,0.775557271669394
"127","LA23_1479",15216453.437294,40971008.094436,"LA23",16.5378878633558,17.5283752548937,0.270815819445785,0.729184180554215,34.1125,0,0,1,0.270815819445785,0.729184180554215
"128","LA25_1395",21455313.23827,54919958.921935,"LA25",16.8814828760807,17.8213873909019,0.280919630548291,0.719080369451709,46.74,0,0,1,0.280919630548291,0.719080369451709
"129","LA25_1413",22342485.584398,42055064.583845,"LA25",16.9220006070276,17.5544903790771,0.3469462041029,0.6530537958971,46.74,0,0,1,0.3469462041029,0.6530537958971
"130","LA25_674",6182731.806184,19616399.778301,"LA25",15.6372707715986,16.7918764977256,0.239648834145338,0.760351165854662,46.74,0,0,1,0.239648834145338,0.760351165854662
"131","LA25_675",7179443.112276,17535456.315033,"LA25",15.7867323770521,16.6797354643164,0.290490484632237,0.709509515367763,46.74,0,0,1,0.290490484632237,0.709509515367763
"132","LA25_676",5513480.039525,15597071.028139,"LA25",15.5227065678832,16.5625936999852,0.261171772439908,0.738828227560092,46.74,0,0,1,0.261171772439908,0.738828227560092
"133","LA26_1513",4734275.760121,71055.043703,"LA26",15.3703393183357,11.1712101190845,0.985213287783131,0.0147867122168687,26.05714286,0,0,1,0.985213287783131,0.0147867122168687
"134","LA26_1528",6052030.699256,157593.511598,"LA26",15.6159044264578,11.967774285495,0.974621087162966,0.025378912837034,26.05714286,0,0,1,0.974621087162966,0.025378912837034
"135","LA26_1529",6815619.153906,87093.82022,"LA26",15.734727470623,11.3747412099217,0.987382668155773,0.0126173318442272,26.05714286,0,0,1,0.987382668155773,0.0126173318442272
"136","LA26_1641",4885323.645584,130805.015472,"LA26",15.4017460941987,11.7814630618573,0.973923113956877,0.0260768860431229,26.05714286,0,0,1,0.973923113956877,0.0260768860431229
"137","LA26_1642",4645455.061051,144174.319154,"LA26",15.351399893365,11.8787783961142,0.969898648160575,0.0301013518394255,26.05714286,0,0,1,0.969898648160575,0.0301013518394255
"138","LA28_1526",10941929.722994,17609.047303,"LA28",16.2081127309015,9.77616810025395,0.998393267483963,0.0016067325160366,45.68,0,0,1,0.998393267483963,0.0016067325160366
"139","LA28_1673_2",7238046.160415,143003.270324,"LA28",15.7948618605952,11.8706227783791,0.98062561812302,0.0193743818769796,45.68,0,0,1,0.98062561812302,0.0193743818769796
"140","LA28_647",10495965.177491,40601.396851,"LA28",16.1665014724672,10.611557750195,0.996146619815427,0.00385338018457265,45.68,0,0,1,0.996146619815427,0.00385338018457265
"141","LA28_648",7063263.410298,48674.454743,"LA28",15.7704177420887,10.7929096281848,0.993155950506505,0.00684404949349475,45.68,0,0,1,0.993155950506505,0.00684404949349475
"142","LA28_649",3754799.696931,63299.707977,"LA28",15.1385454987299,11.0556359948041,0.983421147208574,0.0165788527914258,45.68,0,0,1,0.983421147208574,0.0165788527914258
"143","LA3_1590",2787426.687859,20385839.393785,"LA3",14.840629394085,16.8303510704191,0.120286310873847,0.879713689126153,30.31666667,0.0633333333333333,0.172805820811932,0.827194179188068,0.0995001361908525,0.727694042997215
"144","LA3_1591",729591.613787,7784176.718537,"LA3",13.500240223415,15.8676036053828,0.0856954976114371,0.914304502388563,30.31666667,0.0633333333333333,0.172805820811932,0.827194179188068,0.0708868168068057,0.756307362381262
"145","LA3_624_2",965189.994659,6738788.291143,"LA3",13.7800802465987,15.7233906879642,0.125284620341907,0.874715379658093,30.31666667,0.0633333333333333,0.172805820811932,0.827194179188068,0.103634708688613,0.723559470499455
"146","LA3_625_2",3319394.136857,7059854.339267,"LA3",15.0152928353411,15.7699349774247,0.319810643756414,0.680189356243586,30.31666667,0.0633333333333333,0.172805820811932,0.827194179188068,0.264545502957695,0.562648676230373
"147","LA3_626_2",1586192.314149,7196027.676285,"LA3",14.2768469311707,15.7890397201103,0.180614049281019,0.819385950718981,30.31666667,0.0633333333333333,0.172805820811932,0.827194179188068,0.149402890244846,0.677791288943222
"148","LA31_1643",2991650.280869,44022.070771,"LA31",14.9113357265087,10.6924463955688,0.985498411662505,0.0145015883374954,32.88333333,0,0,1,0.985498411662505,0.0145015883374954
"149","LA31_1672",1956949.25318,92415.133819,"LA31",14.4868973151171,11.4340460301382,0.954905465126029,0.0450945348739707,32.88333333,0,0,1,0.954905465126029,0.0450945348739707
"150","LA31_1893",2246138.111864,150491.284575,"LA31",14.6247229047604,11.9216604516936,0.937207110620188,0.0627928893798121,32.88333333,0,0,1,0.937207110620188,0.0627928893798121
